"gene.id"	"Mantel_p_12"	"Mantel_p_1"	"q.FDR"	"corrs"
"2707"	"6720489N17Rik"	0.171828171828172	0.171828171828172	1	0.137190754261647
"2708"	"Gm5141"	0.91008991008991	0.91008991008991	1	-0.134606539450913
"2709"	"Fbp1"	0.944055944055944	0.944055944055944	1	-0.159546541453096
"2710"	"2010111I01Rik"	0.458541458541459	0.458541458541459	1	0.00306941100101962
"2711"	"Gm16907"	0.822177822177822	0.822177822177822	1	-0.0988238484088137
"2712"	"Fancc"	0.867132867132867	0.867132867132867	1	-0.121307794655951
"2713"	"Ercc6l2"	0.583416583416583	0.583416583416583	1	-0.0341023148524605
"2714"	"Slc35d2"	0.577422577422577	0.577422577422577	1	-0.0403620320283396
"2715"	"Zfp367"	0.859140859140859	0.859140859140859	1	-0.114731748391047
"2716"	"Habp4"	0.48951048951049	0.48951048951049	1	-0.0150048695279324
"2717"	"Cdc14b"	0.625374625374625	0.625374625374625	1	-0.0529572305967778
"2718"	"Aaed1"	0.736263736263736	0.736263736263736	1	-0.0684709487303979
"2719"	"Ctsl"	0.748251748251748	0.748251748251748	1	-0.0699403759285867
"2720"	"Cdk20"	0.595404595404595	0.595404595404595	1	-0.044348626339215
"2721"	"Hiatl1"	0.538461538461538	0.538461538461538	1	-0.0225375496663191
"2722"	"Zfp369"	0.0709290709290709	0.0709290709290709	1	0.242990403734613
"2723"	"Uqcrb"	0.375624375624376	0.375624375624376	1	0.0302672199203224
"2724"	"Gm10767"	0.336663336663337	0.336663336663337	1	0.0330169013370952
"2725"	"Mterf3"	0.257742257742258	0.257742257742258	1	0.0431658366596818
"2726"	"Ptdss1"	0.71028971028971	0.71028971028971	1	-0.0616281509656399
"2727"	"4933433G19Rik"	0.91008991008991	0.91008991008991	1	-0.139488350781336
"2728"	"Zfp712"	0.283716283716284	0.283716283716284	1	0.0404679718684517
"2729"	"Zfp708"	0.0589410589410589	0.0589410589410589	1	0.242990403734613
"2730"	"Rsl1"	0.451548451548452	0.451548451548452	1	0.00376543156172904
"2731"	"Zfp455"	0.24975024975025	0.24975024975025	1	0.130796269952842
"2732"	"Zfp458"	0.265734265734266	0.265734265734266	1	0.130796269952842
"2733"	"Zfp457"	0.248751248751249	0.248751248751249	1	0.130796269952842
"2734"	"Zfp595"	0.048951048951049	0.048951048951049	1	0.205789655622891
"2735"	"Zfp953"	0.838161838161838	0.838161838161838	1	-0.0988238484088137
"2736"	"Zfp456"	0.152847152847153	0.152847152847153	1	0.122720285830643
"2737"	"Zfp429"	0.158841158841159	0.158841158841159	1	0.119310319597735
"2738"	"Zfp459"	0.529470529470529	0.529470529470529	1	-0.0194093228468643
"2739"	"Zfp874a"	0.953046953046953	0.953046953046953	1	-0.128471002931458
"2740"	"Zfp874b"	0.411588411588412	0.411588411588412	1	0.00588603733266189
"2741"	"Zfp58"	0.949050949050949	0.949050949050949	1	-0.156442124827312
"2742"	"Zfp87"	0.857142857142857	0.857142857142857	1	-0.113105396962675
"2743"	"Zfp748"	0.448551448551449	0.448551448551449	1	0.0114187171908325
"2744"	"Zfp729b"	0.322677322677323	0.322677322677323	1	0.0426108396820221
"2745"	"Zfp729a"	0.882117882117882	0.882117882117882	1	-0.120114209165503
"2746"	"Zfp738"	0.483516483516484	0.483516483516484	1	-0.0207480392423279
"2747"	"Zfp65"	0.386613386613387	0.386613386613387	1	0.0310001395059492
"2748"	"Zfp85"	0.143856143856144	0.143856143856144	1	0.130136901151813
"2749"	"Zfp273"	0.255744255744256	0.255744255744256	1	0.0668515699286414
"2750"	"Mtrr"	0.0949050949050949	0.0949050949050949	1	0.143716293993323
"2751"	"Fastkd3"	0.709290709290709	0.709290709290709	1	-0.0699821173559875
"2752"	"Nsun2"	0.589410589410589	0.589410589410589	1	-0.0407172906721587
"2753"	"Med10"	0.794205794205794	0.794205794205794	1	-0.0927215242947687
"2754"	"Ice1"	0.608391608391608	0.608391608391608	1	-0.0367255698411113
"2755"	"Ndufs6"	0.725274725274725	0.725274725274725	1	-0.0662542033689709
"2756"	"Mrpl36"	0.015984015984016	0.015984015984016	1	0.313459948316146
"2757"	"Lpcat1"	0.703296703296703	0.703296703296703	1	-0.0563548761916804
"2758"	"Clptm1l"	0.684315684315684	0.684315684315684	1	-0.0538484313508951
"2759"	"Slc6a18"	0.531468531468531	0.531468531468531	1	-0.00813843457484348
"2760"	"Slc12a7"	0.77022977022977	0.77022977022977	1	-0.0794567787815456
"2761"	"Brd9"	0.87012987012987	0.87012987012987	1	-0.126975837873704
"2762"	"Cep72"	0.592407592407592	0.592407592407592	1	-0.0347584820172327
"2763"	"Exoc3"	0.775224775224775	0.775224775224775	1	-0.0781424918215149
"2764"	"Pdcd6"	0.535464535464535	0.535464535464535	1	-0.0259124115228874
"2765"	"Sdha"	0.927072927072927	0.927072927072927	1	-0.13848125150826
"2766"	"Ccdc127"	0.145854145854146	0.145854145854146	1	0.116428300384537
"2767"	"Lrrc14b"	0.316683316683317	0.316683316683317	1	0.110450183515733
"2768"	"Mir692-3"	0.013986013986014	0.013986013986014	1	0.240200245577967
"2769"	"Mir692-2"	0.015984015984016	0.015984015984016	1	0.240200245577967
"2770"	"Zfp825"	0.293706293706294	0.293706293706294	1	0.0389808628137762
"2771"	"Erap1"	0.235764235764236	0.235764235764236	1	0.0627137431334236
"2772"	"Cast"	0.808191808191808	0.808191808191808	1	-0.0952422981115654
"2773"	"Mir682"	0.623376623376623	0.623376623376623	1	-0.0480756099447893
"2774"	"Ell2"	0.48951048951049	0.48951048951049	1	-0.0161477126011695
"2775"	"Glrx"	0.627372627372627	0.627372627372627	1	-0.0388651277734224
"2776"	"Spata9"	0.938061938061938	0.938061938061938	1	-0.128471002931458
"2777"	"Arsk"	0.645354645354645	0.645354645354645	1	-0.0819656625037808
"2778"	"Ttc37"	0.0959040959040959	0.0959040959040959	1	0.145130238794864
"2779"	"Mctp1"	1	1	1	-0.272004555416154
"2780"	"Ankrd32"	0.883116883116883	0.883116883116883	1	-0.115919053064147
"2781"	"Fam172a"	0.500499500499501	0.500499500499501	1	-0.00865351347078224
"2782"	"Nr2f1"	0.301698301698302	0.301698301698302	1	0.110450183515733
"2783"	"A830082K12Rik"	0.306693306693307	0.306693306693307	1	0.110450183515733
"2784"	"Arrdc3"	0.519480519480519	0.519480519480519	1	-0.0106159370017745
"2785"	"5430425K12Rik"	0.277722277722278	0.277722277722278	1	0.0548230974018031
"2786"	"Adgrv1"	0.115884115884116	0.115884115884116	1	0.13819224671668
"2787"	"Lysmd3"	0.993006993006993	0.993006993006993	1	-0.178132411171416
"2788"	"Polr3g"	0.123876123876124	0.123876123876124	1	0.151694264984953
"2789"	"Mblac2"	0.675324675324675	0.675324675324675	1	-0.0976612148981218
"2790"	"Cetn3"	0.831168831168831	0.831168831168831	1	-0.106120466765907
"2791"	"Mef2c"	0.898101898101898	0.898101898101898	1	-0.124818889119944
"2792"	"Tmem161b"	0.786213786213786	0.786213786213786	1	-0.0861624521634087
"2793"	"Ccnh"	0.846153846153846	0.846153846153846	1	-0.114960154531846
"2794"	"Rasa1"	0.933066933066933	0.933066933066933	1	-0.151895012125071
"2795"	"Cox7c"	0.791208791208791	0.791208791208791	1	-0.0929566638172759
"2796"	"Xrcc4"	0.440559440559441	0.440559440559441	1	-0.000895661541111856
"2797"	"Tmem167"	0.486513486513487	0.486513486513487	1	-0.00579430809096025
"2798"	"Rps23"	0.864135864135864	0.864135864135864	1	-0.114791683454494
"2799"	"Atg10"	0.602397602397602	0.602397602397602	1	-0.0656887933540938
"2800"	"Ssbp2"	0.87012987012987	0.87012987012987	1	-0.118345346765568
"2801"	"Zcchc9"	0.833166833166833	0.833166833166833	1	-0.110457052599334
"2802"	"Msh3"	0.63036963036963	0.63036963036963	1	-0.0445930901325001
"2803"	"Zfyve16"	0.210789210789211	0.210789210789211	1	0.074982166271314
"2804"	"Serinc5"	0.608391608391608	0.608391608391608	1	-0.0397235755424265
"2805"	"Cmya5"	0.69030969030969	0.69030969030969	1	-0.0578175739923385
"2806"	"Papd4"	0.93006993006993	0.93006993006993	1	-0.148292752609108
"2807"	"Homer1"	0.28971028971029	0.28971028971029	1	0.0566830957753626
"2808"	"Arsb"	0.932067932067932	0.932067932067932	1	-0.154726845802063
"2809"	"Scamp1"	0.687312687312687	0.687312687312687	1	-0.0599861866233191
"2810"	"Gm9776"	0.909090909090909	0.909090909090909	1	-0.158869562065297
"2811"	"Ap3b1"	0.962037962037962	0.962037962037962	1	-0.168504482419731
"2812"	"Tbca"	0.107892107892108	0.107892107892108	1	0.107178703822019
"2813"	"Wdr41"	0.351648351648352	0.351648351648352	1	0.0203264908566815
"2814"	"Zbed3"	0.561438561438561	0.561438561438561	1	-0.0332421217351364
"2815"	"Aggf1"	0.688311688311688	0.688311688311688	1	-0.0549713264791282
"2816"	"Iqgap2"	0.765234765234765	0.765234765234765	1	-0.0847099921490185
"2817"	"F2rl2"	0.627372627372627	0.627372627372627	1	-0.0460188655698493
"2818"	"Sv2c"	0.501498501498502	0.501498501498502	1	-0.0208776545485623
"2819"	"Poc5"	0.891108891108891	0.891108891108891	1	-0.100569696306358
"2820"	"Ankdd1b"	0.956043956043956	0.956043956043956	1	-0.128471002931458
"2821"	"Polk"	0.177822177822178	0.177822177822178	1	0.137190754261647
"2822"	"Col4a3bp"	0.050949050949051	0.050949050949051	1	0.177385810873544
"2823"	"Hmgcr"	0.788211788211788	0.788211788211788	1	-0.0915832554130548
"2824"	"Nsa2"	0.40959040959041	0.40959040959041	1	0.0207200681719995
"2825"	"Gfm2"	0.050949050949051	0.050949050949051	1	0.20129285981474
"2826"	"Hexb"	0.0799200799200799	0.0799200799200799	1	0.158241981357296
"2827"	"Gm5086"	0.658341658341658	0.658341658341658	1	-0.0819656625037808
"2828"	"Arhgef28"	0.248751248751249	0.248751248751249	1	0.130796269952842
"2829"	"Utp15"	0.801198801198801	0.801198801198801	1	-0.0952918389203545
"2830"	"Ankra2"	0.951048951048951	0.951048951048951	1	-0.16621497345668
"2831"	"Btf3"	0.241758241758242	0.241758241758242	1	0.068565063889385
"2832"	"Fcho2"	0.926073926073926	0.926073926073926	1	-0.150859032947818
"2833"	"Tnpo1"	0.905094905094905	0.905094905094905	1	-0.12650721111748
"2834"	"Ptcd2"	0.665334665334665	0.665334665334665	1	-0.0676406314497298
"2835"	"Mrps27"	0.495504495504495	0.495504495504495	1	-0.0208256065143371
"2836"	"6430562O15Rik"	0.358641358641359	0.358641358641359	1	0.079059078727051
"2837"	"Mccc2"	0.392607392607393	0.392607392607393	1	0.0128619349754524
"2838"	"Bdp1"	0.251748251748252	0.251748251748252	1	0.0639765963862613
"2839"	"Serf1"	0.706293706293706	0.706293706293706	1	-0.0976612148981218
"2840"	"Smn1"	0.736263736263736	0.736263736263736	1	-0.0692821498517971
"2841"	"Naip2"	0.404595404595405	0.404595404595405	1	0.0220546427410572
"2842"	"Naip5"	0.81018981018981	0.81018981018981	1	-0.0992253481189538
"2843"	"Naip6"	0.698301698301698	0.698301698301698	1	-0.0652869512039265
"2844"	"Naip7"	0.705294705294705	0.705294705294705	1	-0.0652869512039265
"2845"	"Naip1"	0.887112887112887	0.887112887112887	1	-0.146735952965497
"2846"	"Gtf2h2"	0.714285714285714	0.714285714285714	1	-0.0642753956313468
"2847"	"Marveld2"	0.215784215784216	0.215784215784216	1	0.0782384358635145
"2848"	"Rad17"	0.27972027972028	0.27972027972028	1	0.0545487974759458
"2849"	"Ak6"	0.401598401598402	0.401598401598402	1	0.0213569006037033
"2850"	"Taf9"	0.15984015984016	0.15984015984016	1	0.113341563186914
"2851"	"Ccdc125"	1	1	1	-0.241286634630165
"2852"	"Cdk7"	0.364635364635365	0.364635364635365	1	0.0249856213070569
"2853"	"Mrps36"	0.402597402597403	0.402597402597403	1	0.00903399593630289
"2854"	"Ccnb1"	0.136863136863137	0.136863136863137	1	0.153141248756378
"2855"	"Slc30a5"	0.496503496503497	0.496503496503497	1	-0.0115897129135263
"2856"	"Pik3r1"	0.00799200799200799	0.00799200799200799	1	0.278211659104602
"2857"	"Cd180"	0.716283716283716	0.716283716283716	1	-0.0744857706940432
"2858"	"Mast4"	0.281718281718282	0.281718281718282	1	0.0454353114673797
"2859"	"Srek1"	0.951048951048951	0.951048951048951	1	-0.149542609052245
"2860"	"Erbb2ip"	0.235764235764236	0.235764235764236	1	0.0647928380173961
"2861"	"Nln"	0.031968031968032	0.031968031968032	1	0.23135396386545
"2862"	"Trappc13"	0.574425574425574	0.574425574425574	1	-0.0377678767496473
"2863"	"Ppwd1"	0.111888111888112	0.111888111888112	1	0.137640119275838
"2864"	"Cenpk"	0.108891108891109	0.108891108891109	1	0.137640119275838
"2865"	"Adamts6"	0.141858141858142	0.141858141858142	1	0.118345346765568
"2866"	"Cwc27"	0.46953046953047	0.46953046953047	1	-0.0149994939536591
"2867"	"Srek1ip1"	0.697302697302697	0.697302697302697	1	-0.0785511579609705
"2868"	"Rgs7bp"	0.427572427572428	0.427572427572428	1	0.0142510190863609
"2869"	"Ipo11"	0.983016983016983	0.983016983016983	1	-0.18926636276028
"2870"	"Dimt1"	0.395604395604396	0.395604395604396	1	0.00932400975497729
"2871"	"Kif2a"	0.738261738261738	0.738261738261738	1	-0.075442862902415
"2872"	"3830408C21Rik"	0.693306693306693	0.693306693306693	1	-0.0976612148981218
"2873"	"Zswim6"	0.11988011988012	0.11988011988012	1	0.128424430728388
"2874"	"Smim15"	0.164835164835165	0.164835164835165	1	0.09925421274916
"2875"	"Ercc8"	0.83016983016983	0.83016983016983	1	-0.113375037387989
"2876"	"Elovl7"	0.71028971028971	0.71028971028971	1	-0.0648973897780228
"2877"	"Depdc1b"	0.74025974025974	0.74025974025974	1	-0.0747675990468641
"2878"	"Pde4d"	0.046953046953047	0.046953046953047	1	0.186805881262847
"2879"	"Mir1904"	0.158841158841159	0.158841158841159	1	0.119272312545221
"2880"	"Rab3c"	0.6003996003996	0.6003996003996	1	-0.041469509755828
"2881"	"Gapt"	0.250749250749251	0.250749250749251	1	0.0606724035582683
"2882"	"Plk2"	0.0869130869130869	0.0869130869130869	1	0.143038272363155
"2883"	"Gm38397"	0.71028971028971	0.71028971028971	1	-0.0976612148981218
"2884"	"Gpbp1"	0.751248751248751	0.751248751248751	1	-0.0756068943986517
"2885"	"Mier3"	0.126873126873127	0.126873126873127	1	0.124731078510664
"2886"	"Map3k1"	0.304695304695305	0.304695304695305	1	0.0223325644044664
"2887"	"Il6st"	0.541458541458541	0.541458541458541	1	-0.0158094928885301
"2888"	"Slc38a9"	0.148851148851149	0.148851148851149	1	0.119178438948965
"2889"	"Ppap2a"	0.117882117882118	0.117882117882118	1	0.145910505591837
"2890"	"Skiv2l2"	0.212787212787213	0.212787212787213	1	0.0913831590781607
"2891"	"Dhx29"	0.994005994005994	0.994005994005994	1	-0.194644127972059
"2892"	"Ccno"	0.251748251748252	0.251748251748252	1	0.0632635842092338
"2893"	"Esm1"	0.23976023976024	0.23976023976024	1	0.130796269952842
"2894"	"4921509O07Rik"	0.151848151848152	0.151848151848152	1	0.120112742664944
"2895"	"Snx18"	0.753246753246753	0.753246753246753	1	-0.0824209115238016
"2896"	"Arl15"	0.698301698301698	0.698301698301698	1	-0.060808759271591
"2897"	"A430090L17Rik"	0.255744255744256	0.255744255744256	1	0.130796269952842
"2898"	"Ndufs4"	0.908091908091908	0.908091908091908	1	-0.135324046354295
"2899"	"Mocs2"	0.0929070929070929	0.0929070929070929	1	0.144144565721659
"2900"	"Parp8"	0.443556443556444	0.443556443556444	1	0.00407491378566236
"2901"	"Emb"	0.71028971028971	0.71028971028971	1	-0.0687671907084018
"2902"	"Mrps30"	0.838161838161838	0.838161838161838	1	-0.0712026354062361
"2903"	"Gm10732"	0.171828171828172	0.171828171828172	1	0.0967309287023629
"2904"	"Nnt"	0.862137862137862	0.862137862137862	1	-0.127379342701871
"2905"	"Paip1"	0.466533466533467	0.466533466533467	1	0.00367860378192911
"2906"	"4833420G17Rik"	0.68031968031968	0.68031968031968	1	-0.0636432492491648
"2907"	"3110070M22Rik"	0.307692307692308	0.307692307692308	1	0.110450183515733
"2908"	"Gm7120"	0.0659340659340659	0.0659340659340659	1	0.242990403734613
"2909"	"Hmgcs1"	0.686313686313686	0.686313686313686	1	-0.06277619386745
"2910"	"Zfp131"	0.575424575424575	0.575424575424575	1	-0.0267132642499477
"2911"	"Gm21188"	0.975024975024975	0.975024975024975	1	-0.188046516477572
"2912"	"Gm20767"	0.474525474525474	0.474525474525474	1	-0.000377547922633254
"2913"	"BC147527"	0.652347652347652	0.652347652347652	1	-0.0819656625037808
"2914"	"Gm10408"	0.330669330669331	0.330669330669331	1	0.0460999032429087
"2915"	"Gm3002"	0.184815184815185	0.184815184815185	1	0.137190754261647
"2916"	"Flnb"	0.737262737262737	0.737262737262737	1	-0.0743486914920758
"2917"	"Dnase1l3"	0.58041958041958	0.58041958041958	1	-0.0656887933540938
"2918"	"Abhd6"	0.583416583416583	0.583416583416583	1	-0.0216815902471269
"2919"	"Pxk"	0.433566433566434	0.433566433566434	1	0.00427529532478821
"2920"	"Pdhb"	0.53946053946054	0.53946053946054	1	-0.0117080061461914
"2921"	"Kctd6"	0.869130869130869	0.869130869130869	1	-0.118007301335231
"2922"	"3830406C13Rik"	0.125874125874126	0.125874125874126	1	0.145910505591837
"2923"	"Thoc7"	0.778221778221778	0.778221778221778	1	-0.0919014763780037
"2924"	"Atxn7"	0.0529470529470529	0.0529470529470529	1	0.196713370202358
"2925"	"Psmd6"	0.498501498501498	0.498501498501498	1	-0.0150262815974231
"2926"	"Slc4a7"	0.914085914085914	0.914085914085914	1	-0.0861926639128121
"2927"	"Oxsm"	0.658341658341658	0.658341658341658	1	-0.0570827954211115
"2928"	"Ngly1"	0.827172827172827	0.827172827172827	1	-0.0965254042672135
"2929"	"Top2b"	0.779220779220779	0.779220779220779	1	-0.0842682648340329
"2930"	"Nr1d2"	0.430569430569431	0.430569430569431	1	0.00584260010861736
"2931"	"Rpl15"	0.538461538461538	0.538461538461538	1	-0.0191824091975021
"2932"	"Nkiras1"	0.845154845154845	0.845154845154845	1	-0.117169926556012
"2933"	"Ube2e1"	0.94005994005994	0.94005994005994	1	-0.145503179255319
"2934"	"2700060E02Rik"	0.661338661338661	0.661338661338661	1	-0.0575688108343966
"2935"	"Gng2"	0.264735264735265	0.264735264735265	1	0.062192982352061
"2936"	"Saysd1"	0.002997002997003	0.002997002997003	1	0.323743774947614
"2937"	"Kcnk5"	0.854145854145854	0.854145854145854	1	-0.129566012616615
"2938"	"Ecd"	0.526473526473527	0.526473526473527	1	-0.0185045665675778
"2939"	"Fam149b"	0.244755244755245	0.244755244755245	1	0.061332272870265
"2940"	"Dnajc9"	0.932067932067932	0.932067932067932	1	-0.129741417834939
"2941"	"Mrps16"	0.65034965034965	0.65034965034965	1	-0.0572844380608721
"2942"	"Anxa7"	0.915084915084915	0.915084915084915	1	-0.138716438819474
"2943"	"Ppp3cb"	0.0689310689310689	0.0689310689310689	1	0.242990403734613
"2944"	"Usp54"	0.587412587412587	0.587412587412587	1	-0.0656887933540938
"2945"	"Synpo2l"	0.391608391608392	0.391608391608392	1	0.0238339869691845
"2946"	"Sec24c"	0.424575424575425	0.424575424575425	1	0.00751931944010774
"2947"	"Fut11"	0.205794205794206	0.205794205794206	1	0.0847268712517501
"2948"	"6230400D17Rik"	0.845154845154845	0.845154845154845	1	-0.0988238484088137
"2949"	"Chchd1"	0.281718281718282	0.281718281718282	1	0.0367306065659314
"2950"	"Zswim8"	0.13986013986014	0.13986013986014	1	0.118918197538255
"2951"	"Ndst2"	0.050949050949051	0.050949050949051	1	0.202365384838776
"2952"	"Camk2g"	0.715284715284715	0.715284715284715	1	-0.0700671232799898
"2953"	"Vcl"	0.837162837162837	0.837162837162837	1	-0.10693160071536
"2954"	"Ap3m1"	0.397602397602398	0.397602397602398	1	0.0192892615642984
"2955"	"Adk"	0.802197802197802	0.802197802197802	1	-0.0920116786037896
"2956"	"Kat6b"	0.027972027972028	0.027972027972028	1	0.267655439359209
"2957"	"Samd8"	0.565434565434565	0.565434565434565	1	-0.0274829447832447
"2958"	"Vdac2"	0.6003996003996	0.6003996003996	1	-0.0372527534742225
"2959"	"Comtd1"	0.63036963036963	0.63036963036963	1	-0.0475832258019779
"2960"	"1700112E06Rik"	0.767232767232767	0.767232767232767	1	-0.0823137880941615
"2961"	"Polr3a"	0.657342657342657	0.657342657342657	1	-0.0503213878694404
"2962"	"Rps24"	0.616383616383616	0.616383616383616	1	-0.0489779189199724
"2963"	"Zmiz1"	0.366633366633367	0.366633366633367	1	0.0309357799172794
"2964"	"4931406H21Rik"	0.821178821178821	0.821178821178821	1	-0.0989222555025166
"2965"	"Ppif"	0.266733266733267	0.266733266733267	1	0.0682066693190868
"2966"	"Zcchc24"	0.0649350649350649	0.0649350649350649	1	0.242990403734613
"2967"	"Anxa11"	0.501498501498502	0.501498501498502	1	-0.0123516278010279
"2968"	"Tmem254a"	0.996003996003996	0.996003996003996	1	-0.197288775973118
"2969"	"Tmem254b"	0.997002997002997	0.997002997002997	1	-0.197288775973118
"2970"	"Tmem254c"	0.998001998001998	0.998001998001998	1	-0.197288775973118
"2971"	"Duxbl2"	0.544455544455544	0.544455544455544	1	-0.00813843457484348
"2972"	"Duxbl3"	0.547452547452547	0.547452547452547	1	-0.00813843457484348
"2973"	"Duxbl1"	0.524475524475524	0.524475524475524	1	-0.00813843457484348
"2974"	"Slmap"	0.716283716283716	0.716283716283716	1	-0.0722608141641509
"2975"	"Dennd6a"	0.473526473526474	0.473526473526474	1	0.00112507085168004
"2976"	"Arf4"	0.048951048951049	0.048951048951049	1	0.196076706923477
"2977"	"Pde12"	0.407592407592408	0.407592407592408	1	0.00989645751792308
"2978"	"Appl1"	0.350649350649351	0.350649350649351	1	0.025802632648541
"2979"	"Il17rd"	0.0719280719280719	0.0719280719280719	1	0.242990403734613
"2980"	"Arhgef3"	0.944055944055944	0.944055944055944	1	-0.137939918184226
"2981"	"Fam208a"	0.687312687312687	0.687312687312687	1	-0.066707775101826
"2982"	"Ccdc66"	0.697302697302697	0.697302697302697	1	-0.067810488766961
"2983"	"Erc2"	0.12987012987013	0.12987012987013	1	0.145910505591837
"2984"	"Selk"	0.25974025974026	0.25974025974026	1	0.0462602170032293
"2985"	"Actr8"	0.448551448551449	0.448551448551449	1	0.00218080521180861
"2986"	"Cacna1d"	0.532467532467532	0.532467532467532	1	-0.00813843457484348
"2987"	"Dcp1a"	0.729270729270729	0.729270729270729	1	-0.0727117901859227
"2988"	"Tkt"	0.0579420579420579	0.0579420579420579	1	0.173162982007238
"2989"	"Mir3076"	0.0679320679320679	0.0679320679320679	1	0.184926112011266
"2990"	"Prkcd"	0.913086913086913	0.913086913086913	1	-0.118214779829207
"2991"	"Rft1"	0.484515484515485	0.484515484515485	1	-0.00734745948868469
"2992"	"Sfmbt1"	0.867132867132867	0.867132867132867	1	-0.0909071570928895
"2993"	"Tmem110"	0.0789210789210789	0.0789210789210789	1	0.156769922719756
"2994"	"Nek4"	0.217782217782218	0.217782217782218	1	0.0891917185830727
"2995"	"Spcs1"	0.756243756243756	0.756243756243756	1	-0.0805408446217906
"2996"	"Glt8d1"	0.931068931068931	0.931068931068931	1	-0.153602039534347
"2997"	"Gnl3"	0.629370629370629	0.629370629370629	1	-0.0416198447547685
"2998"	"Pbrm1"	0.0779220779220779	0.0779220779220779	1	0.154583768175163
"2999"	"Smim4"	0.480519480519481	0.480519480519481	1	-0.00373851356650126
"3000"	"Nt5dc2"	0.014985014985015	0.014985014985015	1	0.279851963012065
"3001"	"Stab1"	0.296703296703297	0.296703296703297	1	0.050692824962972
"3002"	"Nisch"	0.194805194805195	0.194805194805195	1	0.0931126091117276
"3003"	"Phf7"	0.0569430569430569	0.0569430569430569	1	0.242990403734613
"3004"	"Bap1"	0.293706293706294	0.293706293706294	1	0.0497888909118775
"3005"	"Capn7"	0.047952047952048	0.047952047952048	1	0.187284310229953
"3006"	"Sh3bp5"	0.745254745254745	0.745254745254745	1	-0.0765380179480489
"3007"	"Mettl6"	0.314685314685315	0.314685314685315	1	0.0408484063277552
"3008"	"Eaf1"	0.187812187812188	0.187812187812188	1	0.0973740411063989
"3009"	"Colq"	0.17982017982018	0.17982017982018	1	0.137190754261647
"3010"	"Btd"	0.203796203796204	0.203796203796204	1	0.0777125411373955
"3011"	"Ankrd28"	0.457542457542458	0.457542457542458	1	-0.0127185054443705
"3012"	"Dph3"	0.433566433566434	0.433566433566434	1	0.00169114562534462
"3013"	"Ncoa4"	0.565434565434565	0.565434565434565	1	-0.0290258057239547
"3014"	"Timm23"	0.907092907092907	0.907092907092907	1	-0.123548908025134
"3015"	"Parg"	0.317682317682318	0.317682317682318	1	0.0402208097252008
"3016"	"Ercc6"	0.142857142857143	0.142857142857143	1	0.120500279455318
"3017"	"Wdfy4"	0.511488511488511	0.511488511488511	1	-0.0122614554581619
"3018"	"Mapk8"	0.182817182817183	0.182817182817183	1	0.137190754261647
"3019"	"Zfp488"	0.777222777222777	0.777222777222777	1	-0.0832832403034206
"3020"	"Gm5460"	0.517482517482518	0.517482517482518	1	-0.00813843457484348
"3021"	"A630023A22Rik"	0.032967032967033	0.032967032967033	1	0.243917890280178
"3022"	"Syt15"	0.542457542457542	0.542457542457542	1	-0.0247396623816606
"3023"	"Fam35a"	0.899100899100899	0.899100899100899	1	-0.110266550145818
"3024"	"Glud1"	0.256743256743257	0.256743256743257	1	0.0717376380964657
"3025"	"Gm3219"	0.876123876123876	0.876123876123876	1	-0.118007301335231
"3026"	"Bmpr1a"	0.789210789210789	0.789210789210789	1	-0.0988490092518917
"3027"	"Wapal"	0.323676323676324	0.323676323676324	1	0.0372540580972108
"3028"	"Ccser2"	0.793206793206793	0.793206793206793	1	-0.0936225801994628
"3029"	"Ghitm"	0.340659340659341	0.340659340659341	1	0.0425086260966555
"3030"	"Tspan14"	0.381618381618382	0.381618381618382	1	0.0203188703755498
"3031"	"Fam213a"	0.864135864135864	0.864135864135864	1	-0.121055545546459
"3032"	"Gm17026"	0.227772227772228	0.227772227772228	1	0.130796269952842
"3033"	"Ear10"	0.107892107892108	0.107892107892108	1	0.145910505591837
"3034"	"Ear2"	0.422577422577423	0.422577422577423	1	0.0215462693778633
"3035"	"Ear3"	0.414585414585415	0.414585414585415	1	0.0215462693778633
"3036"	"Ear12"	0.400599400599401	0.400599400599401	1	0.0215462693778633
"3037"	"Ptger2"	0.315684315684316	0.315684315684316	1	0.043407570237495
"3038"	"Txndc16"	0.762237762237762	0.762237762237762	1	-0.0770840747623908
"3039"	"Gpr137c"	0.606393606393606	0.606393606393606	1	-0.042744477802265
"3040"	"Ero1l"	0.712287712287712	0.712287712287712	1	-0.0655674088798393
"3041"	"Psmc6"	0.17982017982018	0.17982017982018	1	0.0981994929308965
"3042"	"Styx"	0.500499500499501	0.500499500499501	1	-0.0194719420909052
"3043"	"Gnpnat1"	0.647352647352647	0.647352647352647	1	-0.0445930857598071
"3044"	"Ddhd1"	0.024975024975025	0.024975024975025	1	0.227019367947273
"3045"	"Bmp4"	0.732267732267732	0.732267732267732	1	-0.0802744996881602
"3046"	"Cdkn3"	0.383616383616384	0.383616383616384	1	0.0140473865007338
"3047"	"Cnih1"	0.946053946053946	0.946053946053946	1	-0.150766224652425
"3048"	"Gmfb"	0.67032967032967	0.67032967032967	1	-0.0558236399854259
"3049"	"Cgrrf1"	0.0969030969030969	0.0969030969030969	1	0.15475780970263
"3050"	"Gch1"	0.933066933066933	0.933066933066933	1	-0.150748445112767
"3051"	"Wdhd1"	0.003996003996004	0.003996003996004	1	0.402005129817833
"3052"	"Socs4"	0.344655344655345	0.344655344655345	1	0.0426452310138696
